147,2019-06-15 16:19:36,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,89,0,1100,1113,886,1596,377048,0.15
148,2019-06-15 16:19:36,GET,/praises-and-reviews,81,0,110,140,94,574,37664,0.14
149,2019-06-15 16:19:36,GET,/profiles/search,92,0,110,134,98,420,39894,0.15
150,2019-06-15 16:19:36,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,76,0,390,415,317,688,55173,0.13
151,2019-06-15 16:49:19,GET,/,91,0,140,170,119,641,50564,0.15
152,2019-06-15 16:49:19,GET,/community,100,0,890,917,749,1407,149071,0.17
153,2019-06-15 16:49:19,GET,/groups,72,0,160,171,126,412,47007,0.12
154,2019-06-15 16:49:19,GET,/groups?q=Truckers,86,0,120,141,101,662,40580,0.14
155,2019-06-15 16:49:19,GET,/jobs/search,93,0,160,176,135,407,80946,0.16
156,2019-06-15 16:49:19,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,93,0,1100,1083,866,1501,377129,0.16
157,2019-06-15 16:49:19,GET,/praises-and-reviews,87,0,110,127,93,634,37664,0.15
158,2019-06-15 16:49:19,GET,/profiles/search,78,0,110,130,94,616,39898,0.13
159,2019-06-15 16:49:19,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,111,0,410,428,329,909,55174,0.19
160,2019-06-15 17:12:00,GET,/,95,0,120,159,104,699,50559,0.16
161,2019-06-15 17:12:00,GET,/community,90,0,890,906,761,1329,152234,0.15
162,2019-06-15 17:12:00,GET,/groups,94,0,140,158,118,364,47003,0.16
163,2019-06-15 17:12:00,GET,/groups?q=Truckers,91,0,110,122,92,427,40573,0.15
164,2019-06-15 17:12:00,GET,/jobs/search,87,0,150,177,118,748,80945,0.15
165,2019-06-15 17:12:00,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,74,0,1100,1133,919,1642,376596,0.12
166,2019-06-15 17:12:00,GET,/praises-and-reviews,91,0,100,112,82,307,37660,0.15
167,2019-06-15 17:12:00,GET,/profiles/search,98,0,100,115,87,356,39894,0.16
168,2019-06-15 17:12:00,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,92,0,400,423,308,726,55173,0.15
169,2019-06-15 17:28:19,GET,/,83,0,140,175,111,632,50567,0.14
170,2019-06-15 17:28:19,GET,/community,90,0,870,899,781,1125,150783,0.15
171,2019-06-15 17:28:19,GET,/groups,95,0,150,186,130,708,47009,0.16
172,2019-06-15 17:28:19,GET,/groups?q=Truckers,89,0,120,133,104,379,40580,0.15
173,2019-06-15 17:28:19,GET,/jobs/search,81,0,160,183,130,469,80949,0.14
174,2019-06-15 17:28:19,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,97,0,1100,1084,871,1554,376974,0.16
175,2019-06-15 17:28:19,GET,/praises-and-reviews,90,0,110,145,94,589,37664,0.15
176,2019-06-15 17:28:19,GET,/profiles/search,98,0,110,138,97,586,39897,0.16
177,2019-06-15 17:28:19,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,89,0,410,424,314,706,55175,0.15
178,2019-06-15 17:38:29,GET,/,87,0,130,138,110,494,50560,0.15
179,2019-06-15 17:38:30,GET,/community,92,0,860,894,743,1657,144158,0.15
180,2019-06-15 17:38:30,GET,/groups,79,0,140,170,122,546,47005,0.13
181,2019-06-15 17:38:30,GET,/groups?q=Truckers,100,0,110,140,93,901,40576,0.17
182,2019-06-15 17:38:30,GET,/jobs/search,97,0,150,164,124,409,80941,0.16
183,2019-06-15 17:38:30,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,84,0,1100,1082,866,1395,376313,0.14
184,2019-06-15 17:38:30,GET,/praises-and-reviews,90,0,100,119,86,367,37662,0.15
185,2019-06-15 17:38:30,GET,/profiles/search,97,0,100,118,85,408,39889,0.16
186,2019-06-15 17:38:30,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,88,0,410,428,311,698,55173,0.15
187,2019-06-15 17:51:37,GET,/,94,0,130,154,106,451,50559,0.16
188,2019-06-15 17:51:37,GET,/community,69,0,880,900,752,1402,150956,0.12
189,2019-06-15 17:51:37,GET,/groups,87,0,150,164,125,460,47006,0.15
190,2019-06-15 17:51:37,GET,/groups?q=Truckers,101,0,110,129,91,520,40575,0.17
191,2019-06-15 17:51:37,GET,/jobs/search,99,0,150,163,122,379,80943,0.17
192,2019-06-15 17:51:37,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,90,0,1100,1087,876,1644,376442,0.15
193,2019-06-15 17:51:37,GET,/praises-and-reviews,80,0,110,134,88,598,37658,0.13
194,2019-06-15 17:51:37,GET,/profiles/search,101,0,110,125,83,482,39893,0.17
195,2019-06-15 17:51:37,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,87,0,420,424,310,622,55169,0.15
196,2019-06-15 18:02:20,GET,/,89,0,130,144,110,423,50560,0.15
197,2019-06-15 18:02:20,GET,/community,88,0,900,911,773,1207,161365,0.15
198,2019-06-15 18:02:20,GET,/groups,104,0,140,158,119,369,47004,0.17
199,2019-06-15 18:02:20,GET,/groups?q=Truckers,77,0,120,135,92,566,40576,0.13
200,2019-06-15 18:02:20,GET,/jobs/search,77,0,160,183,126,693,80948,0.13
201,2019-06-15 18:02:20,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,97,0,1100,1078,865,1445,376551,0.16
202,2019-06-15 18:02:20,GET,/praises-and-reviews,92,0,110,120,87,464,37658,0.15
203,2019-06-15 18:02:20,GET,/profiles/search,100,0,100,118,88,422,39890,0.17
204,2019-06-15 18:02:20,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,83,0,400,423,312,726,55172,0.14
205,2019-06-15 18:15:00,GET,/,85,0,140,152,116,301,50565,0.14
206,2019-06-15 18:15:00,GET,/community,98,0,890,919,769,1189,156147,0.16
207,2019-06-15 18:15:00,GET,/groups,96,0,160,181,131,509,47009,0.16
208,2019-06-15 18:15:00,GET,/groups?q=Truckers,71,0,120,169,102,703,40584,0.12
209,2019-06-15 18:15:00,GET,/jobs/search,81,0,160,191,134,531,80949,0.14
210,2019-06-15 18:15:00,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,103,0,1100,1108,867,1510,377012,0.17
211,2019-06-15 18:15:00,GET,/praises-and-reviews,82,0,120,142,96,685,37664,0.14
212,2019-06-15 18:15:00,GET,/profiles/search,92,0,110,143,98,652,39896,0.15
213,2019-06-15 18:15:00,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,95,0,420,432,322,711,55173,0.16
214,2019-06-15 18:25:09,GET,/,95,0,140,152,115,542,50562,0.16
215,2019-06-15 18:25:09,GET,/community,107,0,880,899,776,1517,147453,0.18
216,2019-06-15 18:25:09,GET,/groups,95,0,150,171,130,485,47009,0.16
217,2019-06-15 18:25:09,GET,/groups?q=Truckers,79,0,110,131,101,425,40577,0.13
218,2019-06-15 18:25:09,GET,/jobs/search,87,0,160,183,128,740,80947,0.15
219,2019-06-15 18:25:09,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,72,0,1100,1073,860,1396,376543,0.12
220,2019-06-15 18:25:09,GET,/praises-and-reviews,103,0,110,133,94,509,37663,0.17
221,2019-06-15 18:25:09,GET,/profiles/search,84,0,110,142,91,579,39898,0.14
222,2019-06-15 18:25:09,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,95,0,400,413,317,805,55173,0.16
223,2019-06-15 18:44:53,GET,/,113,0,140,158,117,369,50557,0.19
224,2019-06-15 18:44:53,GET,/community,90,0,870,888,754,1302,152247,0.15
225,2019-06-15 18:44:53,GET,/groups,94,0,160,180,129,480,47007,0.16
226,2019-06-15 18:44:53,GET,/groups?q=Truckers,85,0,130,155,103,425,40583,0.14
227,2019-06-15 18:44:53,GET,/jobs/search,76,0,170,208,138,1212,80950,0.13
228,2019-06-15 18:44:53,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,93,0,1100,1102,899,1482,376270,0.16
229,2019-06-15 18:44:53,GET,/praises-and-reviews,87,0,120,140,94,518,37662,0.15
230,2019-06-15 18:44:53,GET,/profiles/search,101,0,110,133,95,450,39895,0.17
231,2019-06-15 18:44:53,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,73,0,420,433,320,661,55173,0.12
232,2019-06-15 19:21:22,GET,/,97,0,130,150,105,440,50558,0.16
233,2019-06-15 19:21:22,GET,/community,83,0,800,833,718,1207,135066,0.14
234,2019-06-15 19:21:22,GET,/groups,96,0,140,169,120,631,47003,0.16
235,2019-06-15 19:21:22,GET,/groups?q=Truckers,86,0,110,150,92,572,40578,0.14
236,2019-06-15 19:21:22,GET,/jobs/search,99,0,150,181,121,571,80944,0.17
237,2019-06-15 19:21:22,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,104,0,1200,1226,888,1851,375696,0.17
238,2019-06-15 19:21:22,GET,/praises-and-reviews,71,0,100,114,86,357,37658,0.12
239,2019-06-15 19:21:22,GET,/profiles/search,87,0,100,125,85,424,39893,0.15
240,2019-06-15 19:21:22,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,86,0,420,436,317,706,55171,0.14
241,2019-06-15 19:33:55,GET,/,89,0,140,161,110,503,50564,0.15
242,2019-06-15 19:33:55,GET,/community,89,0,820,842,418,1351,136486,0.15
243,2019-06-15 19:33:55,GET,/groups,102,0,150,175,128,546,47010,0.17
244,2019-06-15 19:33:55,GET,/groups?q=Truckers,80,0,120,140,100,418,40579,0.13
245,2019-06-15 19:33:55,GET,/jobs/search,86,0,160,190,132,485,80951,0.14
246,2019-06-15 19:33:55,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,92,0,1100,1098,873,1819,376548,0.15
247,2019-06-15 19:33:55,GET,/praises-and-reviews,94,0,110,132,91,434,37662,0.16
248,2019-06-15 19:33:55,GET,/profiles/search,87,0,110,137,92,457,39892,0.15
249,2019-06-15 19:33:55,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,93,0,410,418,316,745,55174,0.16
250,2019-06-15 19:49:46,GET,/,93,0,130,143,106,376,50559,0.16
251,2019-06-15 19:49:46,GET,/community,80,0,850,864,746,1161,147186,0.13
252,2019-06-15 19:49:46,GET,/groups,86,0,140,152,115,607,47005,0.14
253,2019-06-15 19:49:46,GET,/groups?q=Truckers,83,0,110,129,90,535,40575,0.14
254,2019-06-15 19:49:46,GET,/jobs/search,85,0,150,175,117,1192,80943,0.14
255,2019-06-15 19:49:46,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,90,0,1100,1116,880,1908,367996,0.15
256,2019-06-15 19:49:46,GET,/praises-and-reviews,101,0,99,119,85,330,37659,0.17
257,2019-06-15 19:49:46,GET,/profiles/search,99,0,99,127,84,632,39893,0.17
258,2019-06-15 19:49:46,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,95,0,390,413,299,735,55170,0.16
259,2019-06-15 20:38:11,GET,/,87,0,150,182,118,527,50565,0.15
260,2019-06-15 20:38:11,GET,/community,91,0,890,916,768,1390,152770,0.15
261,2019-06-15 20:38:11,GET,/groups,105,1,160,177,129,458,46559,0.18
262,2019-06-15 20:38:11,GET,/groups?q=Truckers,90,0,120,153,101,565,40577,0.15
263,2019-06-15 20:38:11,GET,/jobs/search,79,0,160,174,134,490,80947,0.13
264,2019-06-15 20:38:11,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,98,0,1100,1120,844,1821,376192,0.16
265,2019-06-15 20:38:11,GET,/praises-and-reviews,82,0,110,137,97,397,37662,0.14
266,2019-06-15 20:38:11,GET,/profiles/search,83,0,120,137,99,431,39894,0.14
267,2019-06-15 20:38:11,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,93,0,430,464,329,1084,55186,0.16
268,2019-06-15 20:51:09,GET,/,86,0,130,162,111,624,50561,0.14
269,2019-06-15 20:51:09,GET,/community,89,0,850,878,729,1278,142469,0.15
270,2019-06-15 20:51:09,GET,/groups,99,0,150,176,120,580,47007,0.17
271,2019-06-15 20:51:09,GET,/groups?q=Truckers,90,0,110,124,92,402,40573,0.15
272,2019-06-15 20:51:09,GET,/jobs/search,90,0,150,170,124,487,80944,0.15
273,2019-06-15 20:51:09,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,87,0,1100,1127,897,1695,375627,0.15
274,2019-06-15 20:51:09,GET,/praises-and-reviews,81,0,100,128,87,452,37658,0.14
275,2019-06-15 20:51:09,GET,/profiles/search,94,0,100,126,85,378,39890,0.16
276,2019-06-15 20:51:09,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,92,0,410,423,303,652,55171,0.15
277,2019-06-15 21:04:13,GET,/,94,0,130,158,108,462,50559,0.16
278,2019-06-15 21:04:14,GET,/community,67,0,840,862,736,1130,138220,0.11
279,2019-06-15 21:04:14,GET,/groups,96,0,150,161,116,370,47005,0.16
280,2019-06-15 21:04:14,GET,/groups?q=Truckers,114,0,110,135,94,514,40575,0.19
281,2019-06-15 21:04:14,GET,/jobs/search,77,0,150,166,121,387,80942,0.13
282,2019-06-15 21:04:14,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,90,0,1100,1119,896,1591,375789,0.15
283,2019-06-15 21:04:14,GET,/praises-and-reviews,97,0,110,117,88,320,37660,0.16
284,2019-06-15 21:04:14,GET,/profiles/search,85,0,100,121,88,327,39890,0.14
285,2019-06-15 21:04:14,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,97,0,410,433,317,681,55173,0.16
286,2019-06-15 21:20:24,GET,/,90,0,130,142,103,337,50559,0.15
287,2019-06-15 21:20:24,GET,/community,93,0,840,875,718,1238,133695,0.16
288,2019-06-15 21:20:24,GET,/groups,99,0,140,154,120,476,47003,0.17
289,2019-06-15 21:20:24,GET,/groups?q=Truckers,87,0,110,138,91,464,40574,0.15
290,2019-06-15 21:20:24,GET,/jobs/search,87,0,160,172,118,513,80943,0.15
291,2019-06-15 21:20:24,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,73,0,1100,1130,847,1497,376013,0.12
292,2019-06-15 21:20:24,GET,/praises-and-reviews,92,0,100,122,85,392,37668,0.15
293,2019-06-15 21:20:24,GET,/profiles/search,89,0,100,131,89,798,39892,0.15
294,2019-06-15 21:20:24,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,103,0,400,408,306,717,55169,0.17
295,2019-06-15 21:42:39,GET,/,89,0,140,158,116,676,50564,0.15
296,2019-06-15 21:42:39,GET,/community,84,0,890,911,750,1290,147271,0.14
297,2019-06-15 21:42:39,GET,/groups,95,0,160,186,125,629,47012,0.16
298,2019-06-15 21:42:39,GET,/groups?q=Truckers,85,0,120,138,96,402,40577,0.14
299,2019-06-15 21:42:39,GET,/jobs/search,90,0,160,187,126,839,80949,0.15
300,2019-06-15 21:42:39,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,87,0,1100,1094,879,1684,376429,0.15
301,2019-06-15 21:42:39,GET,/praises-and-reviews,99,0,110,131,97,394,37663,0.17
302,2019-06-15 21:42:39,GET,/profiles/search,89,0,110,125,94,538,39892,0.15
303,2019-06-15 21:42:39,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,88,0,400,420,329,731,55174,0.15
304,2019-06-15 22:11:56,GET,/,98,0,130,150,111,477,50557,0.16
305,2019-06-15 22:11:56,GET,/community,86,0,870,898,776,1353,147960,0.14
306,2019-06-15 22:11:56,GET,/groups,99,0,150,173,126,563,47007,0.17
307,2019-06-15 22:11:56,GET,/groups?q=Truckers,86,0,120,125,94,324,40573,0.14
308,2019-06-15 22:11:56,GET,/jobs/search,95,0,160,174,125,596,80942,0.16
309,2019-06-15 22:11:56,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,87,0,1100,1142,916,1848,376240,0.15
310,2019-06-15 22:11:56,GET,/praises-and-reviews,95,0,110,126,86,598,37662,0.16
311,2019-06-15 22:11:56,GET,/profiles/search,96,0,110,126,89,668,39890,0.16
312,2019-06-15 22:11:56,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,73,0,410,441,316,1182,55172,0.12
313,2019-06-15 22:47:04,GET,/,88,0,130,141,107,450,50561,0.15
314,2019-06-15 22:47:04,GET,/community,98,0,900,928,761,1362,158125,0.16
315,2019-06-15 22:47:04,GET,/groups,91,0,140,163,117,683,47005,0.15
316,2019-06-15 22:47:04,GET,/groups?q=Truckers,101,0,120,129,92,508,40577,0.17
317,2019-06-15 22:47:04,GET,/jobs/search,107,0,150,176,118,523,80943,0.18
318,2019-06-15 22:47:04,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,96,0,1100,1083,860,1401,376191,0.16
319,2019-06-15 22:47:04,GET,/praises-and-reviews,88,0,110,128,84,717,37665,0.15
320,2019-06-15 22:47:04,GET,/profiles/search,66,0,100,115,85,519,39888,0.11
321,2019-06-15 22:47:04,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,81,0,400,411,294,795,55171,0.14
322,2019-06-15 22:57:16,GET,/,88,0,130,147,107,559,50560,0.15
323,2019-06-15 22:57:16,GET,/community,95,0,890,923,772,1401,159868,0.16
324,2019-06-15 22:57:16,GET,/groups,80,0,140,170,119,499,47005,0.13
325,2019-06-15 22:57:16,GET,/groups?q=Truckers,94,0,110,127,88,407,40574,0.16
326,2019-06-15 22:57:16,GET,/jobs/search,84,0,150,163,121,374,80943,0.14
327,2019-06-15 22:57:16,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,104,0,1100,1087,892,1548,376039,0.17
328,2019-06-15 22:57:16,GET,/praises-and-reviews,86,0,100,130,83,520,37662,0.14
329,2019-06-15 22:57:16,GET,/profiles/search,93,0,99,115,82,555,39888,0.16
330,2019-06-15 22:57:16,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,90,0,390,409,311,644,55175,0.15
331,2019-06-15 23:10:46,GET,/,95,0,140,153,112,565,50558,0.16
332,2019-06-15 23:10:46,GET,/community,85,0,880,909,759,1237,153823,0.14
333,2019-06-15 23:10:46,GET,/groups,104,0,150,180,121,680,47010,0.17
334,2019-06-15 23:10:46,GET,/groups?q=Truckers,88,0,120,142,94,671,40575,0.15
335,2019-06-15 23:10:46,GET,/jobs/search,90,0,150,171,126,430,80941,0.15
336,2019-06-15 23:10:46,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,92,0,1000,1084,860,1485,376213,0.15
337,2019-06-15 23:10:46,GET,/praises-and-reviews,89,0,110,125,89,806,37661,0.15
338,2019-06-15 23:10:46,GET,/profiles/search,79,0,110,131,87,561,39888,0.13
339,2019-06-15 23:10:46,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,87,0,390,450,292,2910,55171,0.15
340,2019-06-15 23:20:52,GET,/,88,0,130,146,108,396,50560,0.15
341,2019-06-15 23:20:53,GET,/community,85,0,870,885,739,1242,136593,0.14
342,2019-06-15 23:20:53,GET,/groups,92,0,150,161,122,354,47003,0.15
343,2019-06-15 23:20:53,GET,/groups?q=Truckers,107,0,110,125,93,409,40574,0.18
344,2019-06-15 23:20:53,GET,/jobs/search,69,0,160,168,128,440,80943,0.12
345,2019-06-15 23:20:53,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,84,0,1100,1069,869,1312,376043,0.14
346,2019-06-15 23:20:53,GET,/praises-and-reviews,93,0,110,122,89,447,37660,0.16
347,2019-06-15 23:20:53,GET,/profiles/search,105,0,100,119,85,727,39893,0.18
348,2019-06-15 23:20:53,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,90,0,380,396,314,694,55175,0.15
349,2019-06-15 23:36:45,GET,/,94,0,140,159,111,609,50558,0.16
350,2019-06-15 23:36:45,GET,/community,60,0,830,839,347,1078,125664,0.1
351,2019-06-15 23:36:45,GET,/groups,78,0,150,158,123,618,47006,0.13
352,2019-06-15 23:36:45,GET,/groups?q=Truckers,110,0,110,127,93,392,40575,0.18
353,2019-06-15 23:36:45,GET,/jobs/search,100,0,160,194,122,867,80947,0.17
354,2019-06-15 23:36:45,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,86,0,1100,1097,908,1485,376200,0.14
355,2019-06-15 23:36:45,GET,/praises-and-reviews,93,0,110,123,89,361,37660,0.16
356,2019-06-15 23:36:45,GET,/profiles/search,108,0,110,137,88,578,39892,0.18
357,2019-06-15 23:36:45,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,83,0,380,385,309,603,55169,0.14
358,2019-06-15 23:47:05,GET,/,85,0,130,145,111,296,50561,0.14
359,2019-06-15 23:47:06,GET,/community,93,0,800,821,709,1200,121532,0.16
360,2019-06-15 23:47:06,GET,/groups,89,0,140,152,118,416,47003,0.15
361,2019-06-15 23:47:06,GET,/groups?q=Truckers,107,0,110,127,94,503,40576,0.18
362,2019-06-15 23:47:06,GET,/jobs/search,91,0,150,170,122,408,80941,0.15
363,2019-06-15 23:47:06,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,85,0,1100,1106,913,2381,376105,0.14
364,2019-06-15 23:47:06,GET,/praises-and-reviews,95,0,110,118,90,412,37661,0.16
365,2019-06-15 23:47:06,GET,/profiles/search,79,0,110,117,91,326,39892,0.13
366,2019-06-15 23:47:06,GET,/profiles/search?first_name=James&last_name=Wilson&employer=&position=&school=&location=,88,0,380,399,309,678,55171,0.15
367,2019-06-16 00:05:35,GET,/,87,0,140,154,118,527,50564,0.15
368,2019-06-16 00:05:35,GET,/community,83,0,820,836,706,1171,121513,0.14
369,2019-06-16 00:05:35,GET,/groups,91,0,150,178,130,813,47009,0.15
370,2019-06-16 00:05:35,GET,/groups?q=Truckers,94,0,120,135,99,411,40580,0.16
371,2019-06-16 00:05:35,GET,/jobs/search,93,0,160,191,136,457,80947,0.16
372,2019-06-16 00:05:35,GET,/jobs/search?q=Amazon&l=Cambridge%2C+MA&r=25&ex=1&sources%5B%5D=CB&sources%5B%5D=GD&sources%5B%5D=LI&sources%5B%5D=JC,99,0,1100,1051,855,1338,377219,0.17
373,2019-06-16 00:05:35,GET,/praises-and-reviews,82,0,110,126,96,358,37664,0.14
374,2019-06-16 00:05:35,GET,/profiles/search,88,0,110,142,88,643,39896,0.15
